arm,init,seed,eval,seconds,best_cv_mse
none,hot,0,0,0.0000,0.006256
none,hot,1,0,0.0000,0.005528
none,hot,2,0,0.0000,0.006182
none,hot,3,0,0.0000,0.005990
none,hot,4,0,0.0000,0.007497
none,hot,5,0,0.0000,0.006414
none,hot,6,0,0.0000,0.006464
none,hot,7,0,0.0000,0.006181
none,hot,8,0,0.0000,0.006707
none,hot,9,0,0.0000,0.006677
opt-ga,hot,0,0,0.0000,0.006256
opt-ga,hot,0,1,0.0761,0.005616
opt-ga,hot,0,57,0.8470,0.005496
opt-ga,hot,0,115,1.6375,0.005456
opt-ga,hot,0,165,2.3069,0.005335
opt-ga,hot,0,225,3.0902,0.005261
opt-ga,hot,0,294,3.9951,0.005259
opt-ga,hot,0,300,4.0755,0.005242
opt-ga,hot,0,370,5.0200,0.005225
opt-ga,hot,0,455,6.1300,0.005209
opt-ga,hot,0,457,6.1691,0.005171
opt-ga,hot,0,551,7.4429,0.005161
opt-ga,hot,0,582,7.8514,0.005139
opt-ga,hot,0,663,9.0385,0.005000
opt-ga,hot,0,919,12.7552,0.004913
opt-ga,hot,0,923,12.8091,0.004903
opt-ga,hot,0,1013,14.0190,0.004826
opt-ga,hot,0,1115,15.4131,0.004819
opt-ga,hot,0,1127,15.5882,0.004816
opt-ga,hot,0,1133,15.6653,0.004813
opt-ga,hot,0,1138,15.7302,0.004792
opt-ga,hot,0,1214,16.7297,0.004787
opt-ga,hot,0,1304,17.9498,0.004781
opt-ga,hot,0,1325,18.2282,0.004776
opt-ga,hot,0,1363,18.7514,0.004752
opt-ga,hot,0,1388,19.0901,0.004732
opt-ga,hot,0,1398,19.2262,0.004694
opt-ga,hot,0,1469,20.1512,0.004680
opt-ga,hot,0,1485,20.3719,0.004677
opt-ga,hot,0,1600,21.9273,0.004675
opt-ga,hot,0,1682,23.0100,0.004642
opt-ga,hot,0,1863,25.3781,0.004633
opt-ga,hot,0,1878,25.6233,0.004618
opt-ga,hot,0,1885,25.7836,0.004604
opt-ga,hot,0,1941,26.6471,0.004593
opt-ga,hot,0,1986,27.2379,0.004590
opt-ga,hot,0,1990,27.2907,0.004588
opt-ga,hot,1,0,0.0000,0.005528
opt-ga,hot,1,26,0.4202,0.005226
opt-ga,hot,1,211,2.9205,0.005189
opt-ga,hot,1,328,4.4099,0.005097
opt-ga,hot,1,406,5.4470,0.005034
opt-ga,hot,1,467,6.2712,0.004825
opt-ga,hot,1,642,8.6726,0.004822
opt-ga,hot,1,669,9.0411,0.004779
opt-ga,hot,1,735,9.9720,0.004776
opt-ga,hot,1,809,11.4361,0.004763
opt-ga,hot,1,815,11.5532,0.004725
opt-ga,hot,1,1001,14.4054,0.004722
opt-ga,hot,1,1006,14.4694,0.004709
opt-ga,hot,1,1029,14.7774,0.004708
opt-ga,hot,1,1039,14.9192,0.004673
opt-ga,hot,1,1066,15.3037,0.004669
opt-ga,hot,1,1116,16.0699,0.004633
opt-ga,hot,1,1125,16.1954,0.004590
opt-ga,hot,1,1206,17.2546,0.004589
opt-ga,hot,1,1243,17.7357,0.004572
opt-ga,hot,1,1308,18.6096,0.004537
opt-ga,hot,1,1435,20.3580,0.004534
opt-ga,hot,1,1470,20.8203,0.004499
opt-ga,hot,1,1575,22.2214,0.004484
opt-ga,hot,1,1586,22.3682,0.004483
opt-ga,hot,1,1601,22.5661,0.004469
opt-ga,hot,1,1718,24.1520,0.004401
opt-ga,hot,1,1870,26.2136,0.004388
opt-ga,hot,1,1872,26.2453,0.004305
opt-ga,hot,2,0,0.0000,0.006182
opt-ga,hot,2,1,0.0609,0.005669
opt-ga,hot,2,17,0.2782,0.005661
opt-ga,hot,2,67,0.9640,0.005574
opt-ga,hot,2,91,1.3083,0.005513
opt-ga,hot,2,138,1.9330,0.005246
opt-ga,hot,2,417,5.9447,0.005208
opt-ga,hot,2,462,6.5728,0.005198
opt-ga,hot,2,546,7.7379,0.005191
opt-ga,hot,2,564,7.9772,0.005183
opt-ga,hot,2,586,8.2632,0.005181
opt-ga,hot,2,638,8.9297,0.005159
opt-ga,hot,2,667,9.3308,0.005155
opt-ga,hot,2,769,10.6842,0.005141
opt-ga,hot,2,786,10.9188,0.005083
opt-ga,hot,2,900,12.4829,0.005075
opt-ga,hot,2,933,12.9123,0.004943
opt-ga,hot,2,990,13.6823,0.004933
opt-ga,hot,2,1003,13.8690,0.004899
opt-ga,hot,2,1068,14.7461,0.004855
opt-ga,hot,2,1181,16.3140,0.004844
opt-ga,hot,2,1226,16.9072,0.004832
opt-ga,hot,2,1303,17.9111,0.004827
opt-ga,hot,2,1426,19.6713,0.004798
opt-ga,hot,2,1490,20.5168,0.004796
opt-ga,hot,2,1512,20.8164,0.004755
opt-ga,hot,2,1569,21.6054,0.004751
opt-ga,hot,2,1685,23.4234,0.004707
opt-ga,hot,2,1740,24.1757,0.004669
opt-ga,hot,2,1865,25.8879,0.004637
opt-ga,hot,2,1991,27.7691,0.004633
opt-ga,hot,3,0,0.0000,0.005990
opt-ga,hot,3,4,0.0974,0.005722
opt-ga,hot,3,23,0.3484,0.005496
opt-ga,hot,3,152,2.0428,0.005474
opt-ga,hot,3,186,2.4821,0.005469
opt-ga,hot,3,265,3.5214,0.005468
opt-ga,hot,3,307,4.0736,0.005428
opt-ga,hot,3,421,5.5442,0.005410
opt-ga,hot,3,462,6.0962,0.005291
opt-ga,hot,3,477,6.2834,0.005266
opt-ga,hot,3,660,8.7412,0.005193
opt-ga,hot,3,661,8.7533,0.005168
opt-ga,hot,3,801,10.5386,0.005161
opt-ga,hot,3,814,10.6982,0.005104
opt-ga,hot,3,855,11.2340,0.005018
opt-ga,hot,3,953,12.4855,0.004991
opt-ga,hot,3,1011,13.2638,0.004990
opt-ga,hot,3,1045,13.7154,0.004963
opt-ga,hot,3,1084,14.2237,0.004912
opt-ga,hot,3,1142,14.9816,0.004886
opt-ga,hot,3,1206,15.8142,0.004885
opt-ga,hot,3,1230,16.1202,0.004880
opt-ga,hot,3,1261,16.5139,0.004816
opt-ga,hot,3,1291,16.8978,0.004814
opt-ga,hot,3,1372,18.0090,0.004787
opt-ga,hot,3,1390,18.2434,0.004754
opt-ga,hot,3,1395,18.3151,0.004746
opt-ga,hot,3,1464,19.2240,0.004682
opt-ga,hot,3,1488,19.5563,0.004663
opt-ga,hot,3,1533,20.1412,0.004633
opt-ga,hot,3,1667,21.9113,0.004626
opt-ga,hot,3,1739,22.8276,0.004596
opt-ga,hot,3,1805,23.7960,0.004587
opt-ga,hot,3,1821,23.9997,0.004583
opt-ga,hot,3,1900,25.0016,0.004551
opt-ga,hot,3,1930,25.3835,0.004484
opt-ga,hot,3,1976,25.9663,0.004478
opt-ga,hot,4,0,0.0000,0.007497
opt-ga,hot,4,1,0.0567,0.006125
opt-ga,hot,4,6,0.1202,0.006074
opt-ga,hot,4,7,0.1337,0.005989
opt-ga,hot,4,10,0.1709,0.005593
opt-ga,hot,4,16,0.2466,0.005505
opt-ga,hot,4,47,0.6280,0.005363
opt-ga,hot,4,182,2.3821,0.005329
opt-ga,hot,4,299,3.8840,0.005189
opt-ga,hot,4,369,4.7506,0.005186
opt-ga,hot,4,412,5.2929,0.005165
opt-ga,hot,4,431,5.5258,0.005161
opt-ga,hot,4,470,6.0271,0.005129
opt-ga,hot,4,495,6.3398,0.004911
opt-ga,hot,4,677,8.6535,0.004782
opt-ga,hot,4,856,10.9629,0.004756
opt-ga,hot,4,1107,14.2559,0.004746
opt-ga,hot,4,1143,14.7265,0.004725
opt-ga,hot,4,1185,15.2932,0.004711
opt-ga,hot,4,1313,16.9649,0.004680
opt-ga,hot,4,1343,17.3495,0.004678
opt-ga,hot,4,1360,17.5779,0.004666
opt-ga,hot,4,1487,19.2610,0.004650
opt-ga,hot,4,1560,20.2349,0.004635
opt-ga,hot,4,1625,21.0924,0.004635
opt-ga,hot,4,1629,21.1428,0.004632
opt-ga,hot,4,1707,22.1682,0.004614
opt-ga,hot,4,1773,23.0155,0.004592
opt-ga,hot,4,1853,24.0705,0.004590
opt-ga,hot,4,1936,25.1624,0.004575
opt-ga,hot,5,0,0.0000,0.006414
opt-ga,hot,5,1,0.0663,0.005702
opt-ga,hot,5,3,0.0976,0.005695
opt-ga,hot,5,11,0.2108,0.005662
opt-ga,hot,5,34,0.5296,0.005553
opt-ga,hot,5,84,1.2199,0.005254
opt-ga,hot,5,426,5.6626,0.005253
opt-ga,hot,5,427,5.6752,0.005246
opt-ga,hot,5,429,5.7017,0.005237
opt-ga,hot,5,462,6.1358,0.005233
opt-ga,hot,5,569,7.5250,0.005176
opt-ga,hot,5,702,9.2972,0.005155
opt-ga,hot,5,751,9.9993,0.005145
opt-ga,hot,5,768,10.2345,0.005138
opt-ga,hot,5,849,11.3429,0.005102
opt-ga,hot,5,1000,13.2973,0.005093
opt-ga,hot,5,1041,13.8297,0.005061
opt-ga,hot,5,1116,14.8002,0.005051
opt-ga,hot,5,1207,15.9713,0.005039
opt-ga,hot,5,1524,20.2957,0.005038
opt-ga,hot,5,1536,20.4529,0.005034
opt-ga,hot,5,1537,20.4661,0.005024
opt-ga,hot,5,1566,20.8708,0.005011
opt-ga,hot,5,1631,21.7486,0.004979
opt-ga,hot,5,1683,22.4707,0.004971
opt-ga,hot,5,1739,23.2878,0.004941
opt-ga,hot,5,1873,25.2279,0.004927
opt-ga,hot,5,1947,26.2731,0.004920
opt-ga,hot,5,1961,26.5186,0.004880
opt-ga,hot,6,0,0.0000,0.006464
opt-ga,hot,6,1,0.0835,0.006399
opt-ga,hot,6,2,0.0994,0.006269
opt-ga,hot,6,4,0.1319,0.006248
opt-ga,hot,6,8,0.1966,0.006030
opt-ga,hot,6,16,0.3264,0.005949
opt-ga,hot,6,21,0.4049,0.005715
opt-ga,hot,6,45,0.8147,0.005700
opt-ga,hot,6,66,1.1576,0.005668
opt-ga,hot,6,127,2.0456,0.005586
opt-ga,hot,6,173,2.6762,0.005574
opt-ga,hot,6,253,3.8446,0.005540
opt-ga,hot,6,285,4.3146,0.005538
opt-ga,hot,6,303,4.5544,0.005442
opt-ga,hot,6,353,5.2702,0.005339
opt-ga,hot,6,481,7.2023,0.005282
opt-ga,hot,6,575,8.5377,0.005276
opt-ga,hot,6,658,9.6343,0.005248
opt-ga,hot,6,705,10.2473,0.005206
opt-ga,hot,6,746,10.7759,0.005172
opt-ga,hot,6,779,11.2124,0.005160
opt-ga,hot,6,784,11.2802,0.005155
opt-ga,hot,6,831,11.9057,0.005143
opt-ga,hot,6,859,12.2860,0.005009
opt-ga,hot,6,934,13.3086,0.004856
opt-ga,hot,6,1095,15.4545,0.004797
opt-ga,hot,6,1101,15.5363,0.004777
opt-ga,hot,6,1157,16.2587,0.004750
opt-ga,hot,6,1183,16.6033,0.004729
opt-ga,hot,6,1333,18.5967,0.004668
opt-ga,hot,6,1505,20.8619,0.004666
opt-ga,hot,6,1510,20.9255,0.004643
opt-ga,hot,6,1561,21.6008,0.004642
opt-ga,hot,6,1618,22.4619,0.004569
opt-ga,hot,6,1700,23.5483,0.004516
opt-ga,hot,6,1951,26.8725,0.004497
opt-ga,hot,6,1985,27.3295,0.004467
opt-ga,hot,7,0,0.0000,0.006181
opt-ga,hot,7,1,0.0605,0.005992
opt-ga,hot,7,2,0.0727,0.005881
opt-ga,hot,7,4,0.0976,0.005647
opt-ga,hot,7,13,0.2198,0.005588
opt-ga,hot,7,57,0.7810,0.005548
opt-ga,hot,7,112,1.4891,0.005506
opt-ga,hot,7,180,2.4198,0.005490
opt-ga,hot,7,219,2.9254,0.005428
opt-ga,hot,7,259,3.4499,0.005321
opt-ga,hot,7,313,4.1569,0.005249
opt-ga,hot,7,347,4.6265,0.005063
opt-ga,hot,7,506,6.7575,0.004899
opt-ga,hot,7,542,7.2483,0.004898
opt-ga,hot,7,628,8.4066,0.004823
opt-ga,hot,7,674,9.0182,0.004716
opt-ga,hot,7,709,9.4861,0.004699
opt-ga,hot,7,768,10.2597,0.004695
opt-ga,hot,7,777,10.5020,0.004694
opt-ga,hot,7,807,10.9026,0.004678
opt-ga,hot,7,821,11.1024,0.004678
opt-ga,hot,7,861,11.6219,0.004651
opt-ga,hot,7,888,11.9841,0.004650
opt-ga,hot,7,900,12.1533,0.004590
opt-ga,hot,7,988,13.3958,0.004578
opt-ga,hot,7,1025,13.9066,0.004547
opt-ga,hot,7,1028,13.9455,0.004513
opt-ga,hot,7,1106,14.9863,0.004438
opt-ga,hot,7,1178,15.9507,0.004356
opt-ga,hot,7,1384,18.6834,0.004323
opt-ga,hot,7,1420,19.1707,0.004294
opt-ga,hot,7,1665,22.5376,0.004250
opt-ga,hot,7,1693,22.8878,0.004245
opt-ga,hot,7,1787,24.1182,0.004227
opt-ga,hot,7,1929,26.0264,0.004181
opt-ga,hot,7,1989,26.9563,0.004171
opt-ga,hot,8,0,0.0000,0.006707
opt-ga,hot,8,1,0.0590,0.005884
opt-ga,hot,8,14,0.2518,0.005811
opt-ga,hot,8,123,1.8213,0.005773
opt-ga,hot,8,134,1.9681,0.005707
opt-ga,hot,8,227,3.2096,0.005659
opt-ga,hot,8,282,3.9062,0.005658
opt-ga,hot,8,309,4.2402,0.005497
opt-ga,hot,8,357,4.8977,0.005346
opt-ga,hot,8,433,5.9194,0.005295
opt-ga,hot,8,585,8.0033,0.005290
opt-ga,hot,8,587,8.0321,0.005262
opt-ga,hot,8,603,8.2535,0.005204
opt-ga,hot,8,703,9.6271,0.005193
opt-ga,hot,8,754,10.3022,0.005190
opt-ga,hot,8,777,10.6128,0.005170
opt-ga,hot,8,802,10.9545,0.005103
opt-ga,hot,8,905,12.3314,0.004929
opt-ga,hot,8,1105,15.0026,0.004919
opt-ga,hot,8,1170,15.8655,0.004878
opt-ga,hot,8,1178,15.9709,0.004766
opt-ga,hot,8,1278,17.4033,0.004627
opt-ga,hot,8,1400,19.0393,0.004570
opt-ga,hot,8,1434,19.5001,0.004530
opt-ga,hot,8,1454,19.7649,0.004525
opt-ga,hot,8,1530,20.7748,0.004463
opt-ga,hot,8,1635,22.1600,0.004392
opt-ga,hot,8,1741,23.5262,0.004360
opt-ga,hot,8,1908,25.7378,0.004332
opt-ga,hot,8,1981,26.6787,0.004314
opt-ga,hot,8,1992,26.8240,0.004282
opt-ga,hot,9,0,0.0000,0.006677
opt-ga,hot,9,1,0.0614,0.006271
opt-ga,hot,9,4,0.1031,0.006040
opt-ga,hot,9,11,0.1974,0.006019
opt-ga,hot,9,24,0.3734,0.005457
opt-ga,hot,9,127,1.7595,0.005428
opt-ga,hot,9,160,2.1995,0.005239
opt-ga,hot,9,273,3.7077,0.005146
opt-ga,hot,9,409,5.8013,0.005127
opt-ga,hot,9,542,7.5843,0.005101
opt-ga,hot,9,585,8.1590,0.005056
opt-ga,hot,9,616,8.5760,0.004997
opt-ga,hot,9,726,10.0654,0.004993
opt-ga,hot,9,753,10.4288,0.004899
opt-ga,hot,9,846,11.6847,0.004854
opt-ga,hot,9,877,12.0847,0.004809
opt-ga,hot,9,978,13.4521,0.004808
opt-ga,hot,9,1002,13.7827,0.004671
opt-ga,hot,9,1200,16.4622,0.004663
opt-ga,hot,9,1221,16.7336,0.004637
opt-ga,hot,9,1290,17.6883,0.004569
opt-ga,hot,9,1496,20.4355,0.004541
opt-ga,hot,9,1541,21.0465,0.004522
opt-ga,hot,9,1660,22.7547,0.004492
opt-ga,hot,9,1771,24.2501,0.004475
opt-ga,hot,9,1786,24.4561,0.004437
opt-ga,hot,9,1913,26.1363,0.004425
opt-ga,hot,9,1949,26.5874,0.004424
opt-ga,hot,9,1960,26.7336,0.004412
opt-ga,hot,9,1965,26.7998,0.004381
scipy-lbfgsb,hot,0,0,0.0000,0.006256
scipy-lbfgsb,hot,0,3,0.0588,0.006256
scipy-lbfgsb,hot,0,71,1.0493,0.006255
scipy-lbfgsb,hot,0,146,2.1091,0.005904
scipy-lbfgsb,hot,0,148,2.1357,0.005904
scipy-lbfgsb,hot,0,177,2.5197,0.005904
scipy-lbfgsb,hot,0,184,2.6119,0.005904
scipy-lbfgsb,hot,0,223,3.1156,0.005904
scipy-lbfgsb,hot,0,436,5.9587,0.005830
scipy-lbfgsb,hot,0,438,5.9857,0.005829
scipy-lbfgsb,hot,0,474,6.4555,0.005829
scipy-lbfgsb,hot,0,513,6.9752,0.005829
scipy-lbfgsb,hot,0,581,7.8900,0.005429
scipy-lbfgsb,hot,0,583,7.9170,0.005429
scipy-lbfgsb,hot,0,591,8.0250,0.005429
scipy-lbfgsb,hot,0,624,8.4687,0.005429
scipy-lbfgsb,hot,0,658,8.9099,0.005428
scipy-lbfgsb,hot,0,871,11.8850,0.005424
scipy-lbfgsb,hot,0,873,11.9118,0.005424
scipy-lbfgsb,hot,0,881,12.0179,0.005424
scipy-lbfgsb,hot,0,914,12.4549,0.005423
scipy-lbfgsb,hot,0,948,12.9246,0.005423
scipy-lbfgsb,hot,0,1161,15.8200,0.005421
scipy-lbfgsb,hot,0,1163,15.8486,0.005420
scipy-lbfgsb,hot,0,1171,15.9557,0.005420
scipy-lbfgsb,hot,0,1204,16.4068,0.005420
scipy-lbfgsb,hot,0,1238,16.8904,0.005420
scipy-lbfgsb,hot,0,1451,19.7597,0.005418
scipy-lbfgsb,hot,0,1453,19.7879,0.005418
scipy-lbfgsb,hot,0,1461,19.8943,0.005418
scipy-lbfgsb,hot,0,1494,20.3299,0.005418
scipy-lbfgsb,hot,0,1528,20.7976,0.005417
scipy-lbfgsb,hot,0,1743,23.8004,0.005417
scipy-lbfgsb,hot,0,1751,23.9189,0.005417
scipy-lbfgsb,hot,0,1784,24.4158,0.005417
scipy-lbfgsb,hot,0,1818,24.9329,0.005416
scipy-lbfgsb,hot,1,0,0.0000,0.005528
scipy-lbfgsb,hot,1,4,0.0644,0.005528
scipy-lbfgsb,hot,1,11,0.1636,0.005528
scipy-lbfgsb,hot,1,19,0.2692,0.005528
scipy-lbfgsb,hot,1,23,0.3196,0.005528
scipy-lbfgsb,hot,1,61,0.8486,0.005527
scipy-lbfgsb,hot,1,144,2.0420,0.005003
scipy-lbfgsb,hot,1,147,2.0901,0.005003
scipy-lbfgsb,hot,1,152,2.1710,0.005003
scipy-lbfgsb,hot,1,154,2.2018,0.005003
scipy-lbfgsb,hot,1,166,2.3830,0.005003
scipy-lbfgsb,hot,1,198,2.8711,0.005003
scipy-lbfgsb,hot,1,206,2.9865,0.005003
scipy-lbfgsb,hot,1,287,4.1717,0.004575
scipy-lbfgsb,hot,1,290,4.2127,0.004575
scipy-lbfgsb,hot,1,294,4.2687,0.004575
scipy-lbfgsb,hot,1,297,4.3115,0.004575
scipy-lbfgsb,hot,1,330,4.7551,0.004575
scipy-lbfgsb,hot,1,410,5.9350,0.004575
scipy-lbfgsb,hot,1,411,5.9488,0.004574
scipy-lbfgsb,hot,1,430,6.2339,0.004293
scipy-lbfgsb,hot,1,432,6.2675,0.004292
scipy-lbfgsb,hot,1,473,6.8662,0.004292
scipy-lbfgsb,hot,1,553,7.9567,0.004292
scipy-lbfgsb,hot,1,554,7.9692,0.004292
scipy-lbfgsb,hot,1,573,8.2428,0.004253
scipy-lbfgsb,hot,1,574,8.2668,0.004252
scipy-lbfgsb,hot,1,575,8.2906,0.004250
scipy-lbfgsb,hot,1,716,10.3247,0.004137
scipy-lbfgsb,hot,1,718,10.3564,0.004136
scipy-lbfgsb,hot,1,859,12.5745,0.004058
scipy-lbfgsb,hot,1,861,12.6043,0.004058
scipy-lbfgsb,hot,1,933,13.6037,0.004058
scipy-lbfgsb,hot,1,977,14.2212,0.004057
scipy-lbfgsb,hot,1,1002,14.5904,0.003903
scipy-lbfgsb,hot,1,1005,14.6625,0.003903
scipy-lbfgsb,hot,1,1006,14.6765,0.003903
scipy-lbfgsb,hot,1,1012,14.7532,0.003903
scipy-lbfgsb,hot,1,1014,14.7776,0.003903
scipy-lbfgsb,hot,1,1288,18.8168,0.003860
scipy-lbfgsb,hot,1,1291,18.8558,0.003860
scipy-lbfgsb,hot,1,1292,18.8685,0.003860
scipy-lbfgsb,hot,1,1298,18.9507,0.003860
scipy-lbfgsb,hot,1,1300,18.9762,0.003859
scipy-lbfgsb,hot,1,1574,22.6362,0.003852
scipy-lbfgsb,hot,1,1577,22.6810,0.003852
scipy-lbfgsb,hot,1,1578,22.6944,0.003852
scipy-lbfgsb,hot,1,1584,22.7730,0.003852
scipy-lbfgsb,hot,1,1586,22.7981,0.003851
scipy-lbfgsb,hot,1,1860,26.7272,0.003850
scipy-lbfgsb,hot,1,1863,26.7857,0.003850
scipy-lbfgsb,hot,1,1864,26.8071,0.003850
scipy-lbfgsb,hot,1,1870,26.9288,0.003850
scipy-lbfgsb,hot,1,1872,26.9700,0.003850
scipy-lbfgsb,hot,2,0,0.0000,0.006182
scipy-lbfgsb,hot,2,3,0.0575,0.006182
scipy-lbfgsb,hot,2,10,0.1606,0.006182
scipy-lbfgsb,hot,2,27,0.3987,0.006182
scipy-lbfgsb,hot,2,28,0.4121,0.006182
scipy-lbfgsb,hot,2,57,0.8139,0.006182
scipy-lbfgsb,hot,2,69,0.9898,0.006181
scipy-lbfgsb,hot,2,146,2.1009,0.005571
scipy-lbfgsb,hot,2,148,2.1295,0.005570
scipy-lbfgsb,hot,2,156,2.2464,0.005570
scipy-lbfgsb,hot,2,214,3.0608,0.005570
scipy-lbfgsb,hot,2,291,4.2495,0.004902
scipy-lbfgsb,hot,2,293,4.2767,0.004902
scipy-lbfgsb,hot,2,373,5.4066,0.004901
scipy-lbfgsb,hot,2,436,6.2697,0.004710
scipy-lbfgsb,hot,2,440,6.3234,0.004710
scipy-lbfgsb,hot,2,441,6.3360,0.004710
scipy-lbfgsb,hot,2,442,6.3486,0.004710
scipy-lbfgsb,hot,2,446,6.4116,0.004710
scipy-lbfgsb,hot,2,451,6.4826,0.004710
scipy-lbfgsb,hot,2,500,7.2020,0.004709
scipy-lbfgsb,hot,2,538,7.8316,0.004709
scipy-lbfgsb,hot,2,550,8.0084,0.004709
scipy-lbfgsb,hot,2,581,8.4748,0.004468
scipy-lbfgsb,hot,2,586,8.5783,0.004468
scipy-lbfgsb,hot,2,591,8.6868,0.004468
scipy-lbfgsb,hot,2,593,8.7308,0.004468
scipy-lbfgsb,hot,2,596,8.7998,0.004468
scipy-lbfgsb,hot,2,610,9.1105,0.004468
scipy-lbfgsb,hot,2,626,9.4685,0.004468
scipy-lbfgsb,hot,2,645,9.8709,0.004467
scipy-lbfgsb,hot,2,726,11.0718,0.004315
scipy-lbfgsb,hot,2,727,11.0962,0.004315
scipy-lbfgsb,hot,2,738,11.2607,0.004315
scipy-lbfgsb,hot,2,740,11.2915,0.004315
scipy-lbfgsb,hot,2,871,13.1644,0.004132
scipy-lbfgsb,hot,2,873,13.2127,0.004132
scipy-lbfgsb,hot,2,883,13.3678,0.004132
scipy-lbfgsb,hot,2,887,13.4252,0.004132
scipy-lbfgsb,hot,2,898,13.5800,0.004132
scipy-lbfgsb,hot,2,901,13.6194,0.004131
scipy-lbfgsb,hot,2,1016,15.1798,0.004021
scipy-lbfgsb,hot,2,1018,15.2279,0.004021
scipy-lbfgsb,hot,2,1028,15.3744,0.004021
scipy-lbfgsb,hot,2,1032,15.4270,0.004020
scipy-lbfgsb,hot,2,1041,15.5426,0.004020
scipy-lbfgsb,hot,2,1043,15.5691,0.004020
scipy-lbfgsb,hot,2,1046,15.6078,0.004020
scipy-lbfgsb,hot,2,1062,15.8268,0.004020
scipy-lbfgsb,hot,2,1098,16.3333,0.004020
scipy-lbfgsb,hot,2,1306,19.2835,0.003949
scipy-lbfgsb,hot,2,1308,19.3096,0.003949
scipy-lbfgsb,hot,2,1309,19.3227,0.003949
scipy-lbfgsb,hot,2,1315,19.4004,0.003949
scipy-lbfgsb,hot,2,1318,19.4381,0.003949
scipy-lbfgsb,hot,2,1319,19.4514,0.003948
scipy-lbfgsb,hot,2,1320,19.4646,0.003948
scipy-lbfgsb,hot,2,1451,21.4918,0.003861
scipy-lbfgsb,hot,2,1452,21.5248,0.003861
scipy-lbfgsb,hot,2,1454,21.5628,0.003861
scipy-lbfgsb,hot,2,1456,21.5975,0.003861
scipy-lbfgsb,hot,2,1463,21.7097,0.003861
scipy-lbfgsb,hot,2,1465,21.7440,0.003860
scipy-lbfgsb,hot,2,1509,22.4448,0.003860
scipy-lbfgsb,hot,2,1596,23.7897,0.003802
scipy-lbfgsb,hot,2,1598,23.8374,0.003802
scipy-lbfgsb,hot,2,1599,23.8610,0.003802
scipy-lbfgsb,hot,2,1601,23.9029,0.003802
scipy-lbfgsb,hot,2,1606,23.9781,0.003802
scipy-lbfgsb,hot,2,1631,24.3303,0.003802
scipy-lbfgsb,hot,2,1632,24.3446,0.003802
scipy-lbfgsb,hot,2,1660,24.7549,0.003802
scipy-lbfgsb,hot,2,1678,25.0001,0.003801
scipy-lbfgsb,hot,2,1741,25.8724,0.003744
scipy-lbfgsb,hot,2,1744,25.9439,0.003744
scipy-lbfgsb,hot,2,1746,25.9761,0.003744
scipy-lbfgsb,hot,2,1751,26.0502,0.003744
scipy-lbfgsb,hot,2,1776,26.4006,0.003744
scipy-lbfgsb,hot,2,1777,26.4141,0.003744
scipy-lbfgsb,hot,2,1786,26.5395,0.003744
scipy-lbfgsb,hot,2,1835,27.2641,0.003744
scipy-lbfgsb,hot,2,1886,28.1038,0.003730
scipy-lbfgsb,hot,2,1888,28.1528,0.003730
scipy-lbfgsb,hot,2,1889,28.1764,0.003730
scipy-lbfgsb,hot,2,1899,28.3154,0.003730
scipy-lbfgsb,hot,2,1932,28.8140,0.003729
scipy-lbfgsb,hot,3,0,0.0000,0.005990
scipy-lbfgsb,hot,3,3,0.0552,0.005989
scipy-lbfgsb,hot,3,7,0.1104,0.005987
scipy-lbfgsb,hot,3,142,1.9751,0.005189
scipy-lbfgsb,hot,3,143,1.9892,0.005189
scipy-lbfgsb,hot,3,144,2.0031,0.005188
scipy-lbfgsb,hot,3,160,2.2232,0.005188
scipy-lbfgsb,hot,3,280,3.8557,0.005188
scipy-lbfgsb,hot,3,283,3.8942,0.004871
scipy-lbfgsb,hot,3,284,3.9077,0.004871
scipy-lbfgsb,hot,3,285,3.9212,0.004871
scipy-lbfgsb,hot,3,348,4.7725,0.004871
scipy-lbfgsb,hot,3,396,5.4430,0.004870
scipy-lbfgsb,hot,3,397,5.4570,0.004870
scipy-lbfgsb,hot,3,424,5.8414,0.004465
scipy-lbfgsb,hot,3,425,5.8552,0.004465
scipy-lbfgsb,hot,3,431,5.9381,0.004465
scipy-lbfgsb,hot,3,474,6.6186,0.004464
scipy-lbfgsb,hot,3,486,6.7975,0.004464
scipy-lbfgsb,hot,3,565,7.9387,0.004252
scipy-lbfgsb,hot,3,566,7.9628,0.004252
scipy-lbfgsb,hot,3,572,8.0672,0.004252
scipy-lbfgsb,hot,3,573,8.0806,0.004252
scipy-lbfgsb,hot,3,627,8.9342,0.004252
scipy-lbfgsb,hot,3,679,9.6471,0.004252
scipy-lbfgsb,hot,3,706,10.0265,0.004045
scipy-lbfgsb,hot,3,707,10.0509,0.004045
scipy-lbfgsb,hot,3,713,10.1712,0.004045
scipy-lbfgsb,hot,3,714,10.1849,0.004045
scipy-lbfgsb,hot,3,820,11.6347,0.004045
scipy-lbfgsb,hot,3,988,13.8915,0.003947
scipy-lbfgsb,hot,3,989,13.9056,0.003947
scipy-lbfgsb,hot,3,995,13.9887,0.003947
scipy-lbfgsb,hot,3,996,14.0050,0.003947
scipy-lbfgsb,hot,3,1072,15.0661,0.003946
scipy-lbfgsb,hot,3,1102,15.4940,0.003946
scipy-lbfgsb,hot,3,1129,15.8871,0.003817
scipy-lbfgsb,hot,3,1130,15.9110,0.003817
scipy-lbfgsb,hot,3,1134,15.9883,0.003817
